,chunk,lang,video_id,start,end
4246,5,spanish,HOCJB2ehFPo,20.166666666666664,25.166666666666664
4247,3,spanish,CTbz-KyOPTM,10.733333333333334,15.733333333333334
4248,3,spanish,d1uEnnPhpzc,11.875,16.875
4249,4,spanish,_irn8gLypCo,16.075,21.075
4250,5,spanish,4rWakW2LfrU,20.775,25.775
4251,3,spanish,wPA3IkzXzm4,10.183333333333334,15.183333333333334
4252,4,spanish,2eP5N9sMIwE,17.166666666666664,22.166666666666664
4253,3,spanish,Lsi7ld5Z5G4,11.066666666666666,16.066666666666666
4254,4,spanish,uisB3FVc6TM,16.166666666666664,21.166666666666664
4255,11,spanish,VzhzdAP7RnU,50.225,55.225
4256,3,spanish,hD1NkmmjybY,10.25,15.25
4257,2,spanish,phBUKzW3DqI,7.466666666666667,12.466666666666667
4258,6,spanish,-zR5f6TFOZ8,25.575,30.575
4259,4,spanish,1LvjGhPFBgQ,16.208333333333336,21.208333333333336
4260,1,spanish,BurRphp6dSY,2.258333333333333,7.258333333333333
4261,3,spanish,nmkEitiX990,12.158333333333335,17.158333333333335
4262,2,spanish,Q2kxGFfIcFE,5.891666666666666,10.891666666666666
4263,8,spanish,Q2kxGFfIcFE,35.891666666666666,40.891666666666666
4264,4,spanish,GVNXuOe1PDE,15.35,20.35
4265,1,spanish,bVaBF1_lQiE,1.25,6.25
4266,2,spanish,aA93NBNrROg,5.949999999999999,10.95
4267,1,spanish,Wy_uUW91_u8,0.5166666666666657,5.516666666666666
4268,1,spanish,jVQqJHGe_ko,0.9833333333333325,5.9833333333333325
4269,2,spanish,ze7mDWaRECI,6.116666666666667,11.116666666666667
4270,4,spanish,H5HmSU3x4bQ,15.191666666666666,20.191666666666666
4271,11,spanish,rbrIxNp863Y,51.641666666666666,56.641666666666666
4272,2,spanish,mPxwrbIxbLk,6.566666666666666,11.566666666666666
4273,2,spanish,t-bDL49_h1k,5.7666666666666675,10.766666666666667
4274,1,spanish,Lq0MsaJdB08,0.9250000000000007,5.925000000000001
4275,4,spanish,mX5dA_7ymHg,16.78333333333333,21.78333333333333
4276,4,spanish,C2ctMkfjg3M,15.783333333333335,20.783333333333335
4277,2,spanish,VlD5QSP5Jf8,6.208333333333334,11.208333333333334
4278,4,spanish,HgQacdQe4kI,15.566666666666666,20.566666666666666
4279,1,spanish,JfyrfIQwHUA,1.4916666666666671,6.491666666666667
4280,5,spanish,npyq_8_vwUE,21.983333333333334,26.983333333333334
4281,9,spanish,OFXbyi9YxZA,42.00833333333333,47.00833333333333
4282,4,spanish,i2lWpF-SalA,16.0,21.0
4283,3,spanish,gdwBBKN-fl8,10.183333333333334,15.183333333333334
4284,3,spanish,CablZIQ0m4U,12.45,17.45
4285,5,spanish,SgLCcMuWGpM,20.891666666666666,25.891666666666666
4286,3,spanish,YV9vM3cBkkY,12.258333333333333,17.258333333333333
4287,8,spanish,Hkdq0_MjMF4,36.5,41.5
4288,8,spanish,Ky5FiChPWLk,35.00833333333333,40.00833333333333
4289,8,spanish,3ouUnEMeLSY,36.03333333333333,41.03333333333333
4290,2,spanish,c2N2uvHVpxk,5.916666666666666,10.916666666666666
4291,7,spanish,mXrRwDbGs-4,32.08333333333333,37.08333333333333
4292,5,spanish,ediMrj6MZRo,22.1,27.1
4293,2,spanish,BnoD39IhXGA,6.183333333333334,11.183333333333334
4294,10,spanish,sMNZZYcnVa4,45.05,50.05
4295,11,spanish,KU6FUrAU5GI,50.24166666666667,55.24166666666667
4296,1,spanish,wVpd_znmhw4,1.533333333333335,6.533333333333335
4297,4,spanish,Ouqm-dNv-Zw,15.850000000000001,20.85
4298,3,spanish,NwYjIUM-s08,10.108333333333333,15.108333333333333
4299,3,spanish,FSMl2GGgFo8,10.8,15.8
4300,1,spanish,-Rt3IT1OiB4,0.8166666666666664,5.816666666666666
4301,3,spanish,Ldl2zFMk_zY,12.308333333333334,17.308333333333334
4302,1,spanish,EV6RoO4ViCU,2.366666666666667,7.366666666666667
4303,5,spanish,zObpAHXVal4,22.4,27.4
4304,1,spanish,CS9nCL_yXIw,1.875,6.875
4305,7,spanish,pSgPx9NpwT4,32.04166666666667,37.04166666666667
4306,4,spanish,MXb8mxr0nlQ,15.649999999999999,20.65
4307,2,spanish,5L8NvjTARrE,5.916666666666666,10.916666666666666
4308,2,spanish,GOI9k87aLXk,7.458333333333332,12.458333333333332
4309,4,spanish,YnnANRpGs3M,15.958333333333334,20.958333333333336
4310,2,spanish,-Fnvssj13OU,6.866666666666667,11.866666666666667
4311,5,spanish,LmtsEJv5730,20.15,25.15
4312,2,spanish,cwAM3BkI6XM,6.324999999999999,11.325
4313,1,spanish,xKZM1xSf5-k,1.6833333333333336,6.683333333333334
4314,1,spanish,q7DNqj0H6lA,1.1916666666666664,6.191666666666666
4315,5,spanish,VaAL35px7NY,20.316666666666666,25.316666666666666
4316,1,spanish,er2r66FScOc,2.008333333333333,7.008333333333333
4317,5,spanish,AL0xjrCH6BQ,20.275,25.275
4318,3,spanish,zFUbpdDe9Vo,12.425,17.425
4319,1,spanish,BliqdC3JUOQ,0.4166666666666661,5.416666666666666
4320,1,spanish,Rg_yAuYifdI,0.5,5.5
4321,3,spanish,CUVpDWa3G3k,11.783333333333335,16.783333333333335
4322,3,spanish,exG_4exB12s,10.158333333333333,15.158333333333333
4323,1,spanish,yduWDcn1OlQ,1.1750000000000007,6.175000000000001
4324,8,spanish,L7E78l4qsKA,36.46666666666667,41.46666666666667
4325,2,spanish,_DeXFgTFm9I,6.25,11.25
4326,4,spanish,enrDRTmeISY,16.775,21.775
4327,1,spanish,a-fU1gfLJhk,1.5583333333333336,6.558333333333334
4328,1,spanish,ZyXiVC20jg4,1.8666666666666671,6.866666666666667
4329,1,spanish,c_J88uEWvD4,0.3249999999999993,5.324999999999999
4330,3,spanish,zyF_XFAHQM4,10.575,15.575
4331,4,spanish,ll6S_a_xlPI,15.566666666666666,20.566666666666666
4332,9,spanish,ydlmMWsPTPA,40.95,45.95
4333,11,spanish,dHGjfcy9zrA,52.43333333333334,57.43333333333334
4334,3,spanish,W8l4V7pK0dE,10.274999999999999,15.274999999999999
4335,3,spanish,PPyTQfFAmCA,12.441666666666666,17.441666666666666
4336,2,spanish,z-Jajbk-ZtA,7.0,12.0
4337,5,spanish,IscpRc-gcpc,20.083333333333332,25.083333333333332
4338,10,spanish,QEsKn9o_bJ0,46.68333333333334,51.68333333333334
4339,4,spanish,gSE8ozCQKHI,15.95,20.95
4340,6,spanish,qxvp9NgNzdI,26.766666666666666,31.766666666666666
4341,8,spanish,TxQ0Y4szEiI,37.45833333333333,42.45833333333333
4342,1,spanish,aQhB7vPYjv8,0.6166666666666671,5.616666666666667
4343,2,spanish,6p_NO2bYaSI,6.425000000000001,11.425
4344,5,spanish,92_i0NaZV3U,20.1,25.1
4345,2,spanish,SP0aNoPxUSY,5.291666666666666,10.291666666666666
4346,2,spanish,LWolnL3YxVM,6.574999999999999,11.575
4347,5,spanish,i6wuZfDERys,21.95,26.95
4348,3,spanish,LOgAczeUGQs,10.55,15.55
4349,2,spanish,nIcuePDK9UE,6.975,11.975
4350,5,spanish,69CQG4lv624,20.175,25.175
4351,9,spanish,L-z9b5IiBXc,40.0,45.0
4352,1,spanish,vvhZ8Usiu20,0.01666666666666572,5.016666666666666
4353,1,spanish,dt64V77xjjE,0.9333333333333336,5.933333333333334
4354,7,spanish,3JPXiaGhPZM,31.958333333333332,36.95833333333333
4355,1,spanish,DX1rJQmA5hk,1.7250000000000014,6.725000000000001
4356,8,spanish,c3eeexaLAo8,35.108333333333334,40.108333333333334
4357,2,spanish,BTYaW7d1Hvc,7.083333333333334,12.083333333333334
4358,5,spanish,CUVpDWa3G3k,21.783333333333335,26.783333333333335
4359,3,spanish,NQq667ogc9A,10.008333333333333,15.008333333333333
4360,4,spanish,Dh1WpVqMTgg,15.266666666666667,20.266666666666666
4361,1,spanish,SP0aNoPxUSY,0.2916666666666661,5.291666666666666
4362,3,spanish,7mhaYI_9fbA,12.208333333333334,17.208333333333336
4363,4,spanish,R7VJ-7fWito,15.6,20.6
4364,7,spanish,JfyrfIQwHUA,31.491666666666667,36.49166666666667
4365,3,spanish,Eh1nqgEBSl4,11.433333333333334,16.433333333333334
4366,4,spanish,DdeVCQNXsL0,15.258333333333333,20.258333333333333
4367,3,spanish,IlbrUvZPIhs,11.666666666666666,16.666666666666664
4368,2,spanish,SN5DO6UTPmg,5.7666666666666675,10.766666666666667
4369,3,spanish,2DflnD9ClBs,11.525,16.525
4370,10,spanish,j0RooMhqGqU,45.575,50.575
4371,6,spanish,vzbSpttdVFY,25.091666666666665,30.091666666666665
4372,8,spanish,So5zOPwqYqg,37.375,42.375
4373,1,spanish,TO2hXqQcYB8,0.9750000000000014,5.975000000000001
4374,5,spanish,9uSfiKsZtTM,22.141666666666666,27.141666666666666
4375,2,spanish,VKnOxdzKf8U,5.8583333333333325,10.858333333333333
4376,4,spanish,PN8zX6sa12E,17.125,22.125
4377,4,spanish,ljT2bX-BVb0,15.375,20.375
4378,2,spanish,IPAdK9yHQdI,5.1416666666666675,10.141666666666667
4379,2,spanish,yYEWzB89xqo,5.8583333333333325,10.858333333333333
4380,3,spanish,sTp_X4DJvBc,11.683333333333334,16.683333333333334
4381,2,spanish,VaAL35px7NY,5.316666666666666,10.316666666666666
4382,3,spanish,M4mNBMJsBog,11.783333333333333,16.78333333333333
4383,3,spanish,qFWxqX61L7M,12.075,17.075
4384,3,spanish,4XFuAMZt_wY,11.175,16.175
4385,2,spanish,XLmS6L7nV7A,7.25,12.25
4386,6,spanish,W17mcDIwFBo,26.916666666666668,31.916666666666668
4387,3,spanish,_pKVNBv6h8w,10.475,15.475
4388,3,spanish,jYcEIubrTiE,10.133333333333333,15.133333333333333
4389,6,spanish,m_lo1OZb21s,25.383333333333333,30.383333333333333
4390,8,spanish,-U3JjkFSN4w,35.29166666666667,40.29166666666667
4391,4,spanish,7B_RhzSBVdU,17.366666666666667,22.366666666666667
4392,1,spanish,JtUydO_y1f8,0.49166666666666714,5.491666666666667
4393,4,spanish,yk8qwF4D9Zs,16.683333333333334,21.683333333333334
4394,3,spanish,NJId2cG077Y,12.433333333333334,17.433333333333334
4395,1,spanish,lVtPB3k6XHY,0.3583333333333343,5.358333333333334
4396,3,spanish,i6pWrN6qlu4,12.166666666666666,17.166666666666664
4397,4,spanish,ujE1Phw8hFg,16.433333333333334,21.433333333333334
4398,8,spanish,ePAmqEaGR7Y,37.20833333333333,42.20833333333333
4399,4,spanish,npyq_8_vwUE,16.983333333333334,21.983333333333334
4400,2,spanish,x-isBokS5JY,5.091666666666665,10.091666666666665
4401,3,spanish,f0bpS5LF0fE,12.391666666666666,17.391666666666666
4402,10,spanish,jmU39T__P9U,47.1,52.1
4403,4,spanish,W4gNYhsPCOU,17.425,22.425
4404,3,spanish,2eP5N9sMIwE,12.166666666666666,17.166666666666664
4405,2,spanish,5ROzw2aO0nw,6.308333333333334,11.308333333333334
4406,1,spanish,E2_VDOKc6zE,0.44166666666666643,5.441666666666666
4407,1,spanish,A_k1Tetp-Kw,0.375,5.375
4408,5,spanish,bFSOMoarorQ,20.53333333333333,25.53333333333333
4409,3,spanish,LGsfce3xU-g,10.316666666666666,15.316666666666666
4410,2,spanish,d9zpzDgAaSY,5.5,10.5
4411,6,spanish,FojWuNfSio8,26.85,31.85
4412,3,spanish,K1HyN-95d68,11.25,16.25
4413,2,spanish,pxxhiylcwk8,5.2666666666666675,10.266666666666667
4414,3,spanish,Be3hq46bO2g,10.808333333333334,15.808333333333334
4415,2,spanish,8nyLi5vn1lI,6.866666666666667,11.866666666666667
4416,2,spanish,pZ_Nkw-SAM0,5.633333333333333,10.633333333333333
4417,2,spanish,ZriT6JwBLW4,5.441666666666666,10.441666666666666
4418,3,spanish,0tWhrk4mMjk,11.516666666666667,16.516666666666666
4419,3,spanish,DX1rJQmA5hk,11.725000000000001,16.725
4420,2,spanish,dKMp66k9zfI,5.341666666666667,10.341666666666667
4421,1,spanish,M7p33W48NPM,1.4749999999999996,6.475
4422,5,spanish,C-Z9HPCG2pg,22.175,27.175
4423,1,spanish,c-Ipa_RCOlg,1.6333333333333329,6.633333333333333
4424,2,spanish,0HCJlY1hZhQ,6.808333333333334,11.808333333333334
4425,1,spanish,6fVA142PBUU,0.1083333333333325,5.1083333333333325
4426,4,spanish,JPMJxNMPiO0,17.491666666666667,22.491666666666667
4427,3,spanish,260zak8E4pI,11.5,16.5
4428,1,spanish,8q0K4QyWFnM,0.3583333333333325,5.3583333333333325
4429,2,spanish,dqj-GxGQC5k,5.4,10.4
4430,5,spanish,HgQacdQe4kI,20.566666666666666,25.566666666666666
4431,6,spanish,X9VphsGoUUQ,26.783333333333335,31.783333333333335
4432,4,spanish,d1uEnnPhpzc,16.875,21.875
4433,5,spanish,g7pTfKa-u30,22.016666666666666,27.016666666666666
4434,4,spanish,Jg2QwyI37yc,15.8,20.8
4435,1,spanish,FjYY6dB5SEs,0.375,5.375
4436,2,spanish,gOnFjpOUlpo,5.283333333333333,10.283333333333333
4437,3,spanish,SScJJqbOH2g,11.158333333333333,16.15833333333333
4438,4,spanish,9GKP2nvNuBg,16.066666666666666,21.066666666666666
4439,4,spanish,OSdIBGiMA2I,15.933333333333334,20.933333333333334
4440,3,spanish,Pz-scUHmRc4,10.075,15.075
4441,4,spanish,7ikqFdvlHIM,16.508333333333333,21.508333333333333
4442,3,spanish,mJPgIOoa58E,11.916666666666666,16.916666666666664
4443,3,spanish,5pXXyjmJ9Fk,12.083333333333334,17.083333333333336
4444,3,spanish,dDqMux9xd1Q,11.516666666666667,16.516666666666666
4445,4,spanish,i9007SLygH8,15.3,20.3
4446,3,spanish,dXuSIK7JJvU,10.483333333333333,15.483333333333333
4447,9,spanish,Ky5FiChPWLk,40.00833333333333,45.00833333333333
4448,7,spanish,-RFDGJhYLps,30.65,35.65
4449,4,spanish,ilmQRLZsLPg,16.175,21.175
4450,2,spanish,EhH30ZGjSZE,5.25,10.25
4451,4,spanish,x04utaPzH2g,15.225,20.225
4452,7,spanish,_-n-CW187vg,31.433333333333334,36.43333333333334
4453,3,spanish,KtgTxVRjpOw,11.325,16.325
4454,2,spanish,f0DJUsjYoQs,5.5,10.5
4455,2,spanish,R6K46bAiXVI,6.375,11.375
4456,4,spanish,DUNR5lCtucw,15.708333333333332,20.708333333333332
4457,4,spanish,O2i2v3OyvEE,16.575,21.575
4458,4,spanish,QF8SzC3PhWs,16.358333333333334,21.358333333333334
4459,3,spanish,GlKDI4_5tDA,11.033333333333333,16.03333333333333
4460,6,spanish,RdxhzZePzP0,26.766666666666666,31.766666666666666
4461,1,spanish,sMNZZYcnVa4,0.05000000000000071,5.050000000000001
4462,2,spanish,exG_4exB12s,5.158333333333333,10.158333333333333
4463,6,spanish,yzWfLRM3j08,26.333333333333332,31.333333333333332
4464,4,spanish,iRwxdZQ44EQ,16.15833333333333,21.15833333333333
4465,1,spanish,nHtoGplp3X4,2.033333333333335,7.033333333333335
4466,4,spanish,TjaFD-A-2hc,15.925,20.925
4467,1,spanish,uisB3FVc6TM,1.166666666666666,6.166666666666666
4468,1,spanish,hzWPrE34-6A,0.9250000000000007,5.925000000000001
4469,2,spanish,ag_z9yx0FQw,5.058333333333334,10.058333333333334
4470,5,spanish,tikYp6fCFJg,20.866666666666667,25.866666666666667
4471,2,spanish,PU710pi-bT8,7.408333333333335,12.408333333333335
4472,3,spanish,7B_RhzSBVdU,12.366666666666667,17.366666666666667
4473,7,spanish,8m-lQbbZB88,31.541666666666668,36.54166666666667
4474,8,spanish,7bRFQNrZENM,36.891666666666666,41.891666666666666
4475,1,spanish,rdYAqrqdnA0,0.1416666666666675,5.1416666666666675
4476,1,spanish,6xfRZMufy9I,2.0166666666666657,7.016666666666666
4477,2,spanish,MbTCAxvIUgQ,5.574999999999999,10.575
4478,2,spanish,Ie87eTTwmbg,5.6,10.6
4479,1,spanish,qd_3twtsNlM,0.9916666666666671,5.991666666666667
4480,9,spanish,-B-6-ATNbuM,40.33333333333333,45.33333333333333
4481,2,spanish,wYehHsMFZUc,5.216666666666667,10.216666666666667
4482,4,spanish,Paulv8aTONE,15.491666666666667,20.491666666666667
4483,3,spanish,mslmBU7t2tE,10.058333333333334,15.058333333333334
4484,4,spanish,yxWg9CmESu8,15.308333333333334,20.308333333333334
4485,7,spanish,4XC371iUWzg,30.066666666666666,35.06666666666666
4486,4,spanish,Q3m9Ti7cFyk,15.100000000000001,20.1
4487,4,spanish,dKrttFX6uNA,16.925,21.925
4488,4,spanish,-zR5f6TFOZ8,15.575,20.575
4489,2,spanish,vjD0gKnVDhc,5.8583333333333325,10.858333333333333
4490,1,spanish,NE-hiupbdtI,1.1833333333333336,6.183333333333334
4491,6,spanish,_QA8kifo5JM,25.433333333333334,30.433333333333334
4492,4,spanish,N7w6YycqjHA,16.958333333333336,21.958333333333336
4493,1,spanish,dd-ZRXt2CZg,1.8916666666666657,6.891666666666666
4494,2,spanish,6bOvqdAhMu4,7.225,12.225
4495,1,spanish,keTZnEDTv2c,1.3916666666666657,6.391666666666666
4496,3,spanish,jLwvWM5S_bg,10.858333333333334,15.858333333333334
4497,2,spanish,oRIJqbacAps,6.316666666666666,11.316666666666666
4498,5,spanish,5IE02qhTGpg,20.508333333333333,25.508333333333333
4499,1,spanish,BJovrqQ9cqU,0.4166666666666661,5.416666666666666
4500,1,spanish,h7G3XTqxcrA,0.03333333333333499,5.033333333333335
4501,1,spanish,dqj-GxGQC5k,0.40000000000000036,5.4
4502,4,spanish,cGndVMy15Ts,15.325,20.325
4503,4,spanish,BWHEbs_rBaE,17.166666666666664,22.166666666666664
4504,5,spanish,CEaZ2bDxjYs,20.758333333333333,25.758333333333333
4505,1,spanish,4mn9aM-ysTs,2.283333333333333,7.283333333333333
4506,7,spanish,VgqS44vO9xs,31.208333333333332,36.20833333333333
4507,3,spanish,VaAL35px7NY,10.316666666666666,15.316666666666666
4508,2,spanish,qaDXF4UbAa4,5.558333333333334,10.558333333333334
4509,6,spanish,lI5LazN0hAk,25.841666666666665,30.841666666666665
4510,4,spanish,xZV_2-7OBRU,17.125,22.125
4511,4,spanish,YaLR63cKMXQ,16.416666666666668,21.416666666666668
4512,4,spanish,kHpJfSFJh58,16.075,21.075
4513,9,spanish,VzhzdAP7RnU,40.225,45.225
4514,8,spanish,jW5FzaA5OOs,36.70833333333333,41.70833333333333
4515,4,spanish,GlM3cOmt40Q,15.241666666666667,20.241666666666667
4516,1,spanish,ImUUG7G5HcE,0.5666666666666664,5.566666666666666
4517,4,spanish,SJeNsJTW_BY,15.625,20.625
4518,2,spanish,FpmwlSx3VR0,6.741666666666667,11.741666666666667
4519,5,spanish,0zoZLBeubkE,20.40833333333333,25.40833333333333
4520,2,spanish,sN2cg__Zvro,5.116666666666667,10.116666666666667
4521,1,spanish,gAg4-STLDN4,0.7750000000000004,5.775
4522,3,spanish,b6UmTfOTeTo,10.666666666666666,15.666666666666666
4523,7,spanish,aeirrgL21y0,31.725,36.725
4524,1,spanish,zfK3lenudNI,2.341666666666667,7.341666666666667
4525,1,spanish,Z4M4qJtcMhw,0.21666666666666679,5.216666666666667
4526,1,spanish,E3zjAU7bAJU,1.8000000000000007,6.800000000000001
4527,3,spanish,SOq3RKA1dco,10.266666666666667,15.266666666666667
4528,7,spanish,fKY9knpEaik,31.341666666666665,36.34166666666667
4529,1,spanish,kG4Ugv9VWW4,1.6833333333333336,6.683333333333334
4530,3,spanish,oX63UDWR13Q,10.966666666666667,15.966666666666667
4531,1,spanish,cnMfw5C3gR0,0.3916666666666675,5.3916666666666675
4532,7,spanish,1RN_r3XsUaA,30.508333333333333,35.50833333333333
4533,2,spanish,jVQqJHGe_ko,5.9833333333333325,10.983333333333333
4534,2,spanish,Rtb1C_SiBfQ,5.725000000000001,10.725000000000001
4535,1,spanish,NoJ0RlpetU8,0.2833333333333332,5.283333333333333
4536,2,spanish,XiBqa-B341w,7.333333333333334,12.333333333333334
4537,2,spanish,crkSuNbCuD0,5.816666666666666,10.816666666666666
4538,4,spanish,ynBvkkeQVXM,16.066666666666666,21.066666666666666
4539,5,spanish,xj192ZoK-JQ,20.2,25.2
4540,1,spanish,bnZUX8ly-Tg,0.466666666666665,5.466666666666665
4541,4,spanish,bq9UE6ikrws,16.5,21.5
4542,5,spanish,gxnxtes-8-M,21.391666666666666,26.391666666666666
4543,1,spanish,ptv6we8CoTg,1.8999999999999986,6.899999999999999
4544,4,spanish,lhGY2_IBFT0,16.6,21.6
4545,1,spanish,_JXJ0HQsH5s,0.7916666666666661,5.791666666666666
4546,2,spanish,pNoqmpWZ7X0,5.666666666666668,10.666666666666668
4547,5,spanish,kEhxdSticsQ,20.46666666666667,25.46666666666667
4548,4,spanish,6kZiLzLaMo0,15.75,20.75
4549,5,spanish,H-YOdrTbPmI,20.275,25.275
4550,2,spanish,3bypJnuVNKw,6.3916666666666675,11.391666666666667
4551,2,spanish,k0RSRbcW3oY,5.074999999999999,10.075
4552,1,spanish,SScJJqbOH2g,1.1583333333333332,6.158333333333333
4553,3,spanish,267tUsS55E4,12.358333333333333,17.358333333333334
4554,5,spanish,EV6RoO4ViCU,22.366666666666667,27.366666666666667
4555,5,spanish,j0RooMhqGqU,20.575,25.575
4556,1,spanish,rStU0opeChY,0.25833333333333286,5.258333333333333
4557,5,spanish,RWI10ktWqUg,20.491666666666667,25.491666666666667
4558,6,spanish,wax2yfGAQDw,25.8,30.8
4559,1,spanish,wXbN0au1unA,1.0583333333333336,6.058333333333334
4560,6,spanish,r5dc-xuNQTw,27.458333333333332,32.45833333333333
4561,4,spanish,U2Efouukh8Y,15.491666666666667,20.491666666666667
4562,4,spanish,I392U0DpEp4,15.841666666666665,20.841666666666665
4563,3,spanish,eZrDJy3p3h8,10.45,15.45
4564,3,spanish,gYGYSHzVq9c,11.416666666666666,16.416666666666664
4565,2,spanish,n9MTq0v1Va0,5.449999999999999,10.45
4566,5,spanish,IxWzBff4M2E,20.075,25.075
4567,1,spanish,4RvZP6z7A2I,2.4750000000000014,7.475000000000001
4568,5,spanish,5FP-9ChfwOA,21.441666666666666,26.441666666666666
4569,4,spanish,84MFZxVINjI,16.591666666666665,21.591666666666665
4570,2,spanish,R7VJ-7fWito,5.6,10.6
4571,8,spanish,gMb3e0Sh5pY,36.0,41.0
4572,3,spanish,Z6dvdcREHlE,11.858333333333333,16.858333333333334
4573,8,spanish,RAj86KSmORw,36.475,41.475
4574,2,spanish,n_0HUKf7Rjk,5.216666666666667,10.216666666666667
4575,6,spanish,GdiujHeOD-0,26.383333333333333,31.383333333333333
4576,3,spanish,BMoWThervVM,12.241666666666667,17.241666666666667
4577,4,spanish,W8ACtCGLZJE,15.108333333333334,20.108333333333334
4578,7,spanish,wJlL6o-zPjk,30.641666666666666,35.641666666666666
4579,2,spanish,cwPYMK7oaAY,7.324999999999999,12.325
4580,5,spanish,ckeBYAE0ZeE,20.925,25.925
4581,2,spanish,VHIDWIjkkj4,5.708333333333334,10.708333333333334
4582,4,spanish,-Fnvssj13OU,16.866666666666667,21.866666666666667
4583,6,spanish,QyFNNXAwrxA,26.066666666666666,31.066666666666666
4584,3,spanish,OSdIBGiMA2I,10.933333333333334,15.933333333333334
4585,1,spanish,9yJYOsYCPvE,2.133333333333333,7.133333333333333
4586,2,spanish,40pgouRCGtc,7.399999999999999,12.399999999999999
4587,1,spanish,CrRJyLHNzzY,2.166666666666666,7.166666666666666
4588,1,spanish,BPy1_ZcLFOQ,1.3000000000000007,6.300000000000001
4589,7,spanish,hohVBzpK5Q0,31.083333333333332,36.08333333333333
4590,5,spanish,crkSuNbCuD0,20.816666666666666,25.816666666666666
4591,4,spanish,awV3XRw9OIg,17.308333333333334,22.308333333333334
4592,6,spanish,Hkdq0_MjMF4,26.5,31.5
4593,1,spanish,V546GYAaQRw,0.5083333333333329,5.508333333333333
4594,3,spanish,KC01FrxkTfU,10.524999999999999,15.524999999999999
4595,2,spanish,os7VTht-09U,5.358333333333334,10.358333333333334
4596,4,spanish,MtGLOsbbAwI,15.583333333333332,20.583333333333332
4597,5,spanish,ymmGCsBKVl0,21.516666666666666,26.516666666666666
4598,1,spanish,mslmBU7t2tE,0.05833333333333357,5.058333333333334
4599,2,spanish,8QTIgANDNF4,5.9,10.9
4600,3,spanish,VDCwbxHKUdQ,11.341666666666667,16.34166666666667
4601,4,spanish,az_3ZLw72ZE,15.366666666666667,20.366666666666667
4602,3,spanish,4eW3zcqbtz8,12.025,17.025
4603,3,spanish,tlkIyMjLtXc,11.025,16.025
4604,4,spanish,rr7SbV9e6gg,15.883333333333333,20.883333333333333
4605,2,spanish,m3tI617-6gs,6.399999999999999,11.399999999999999
4606,7,spanish,xx3_mm66OU4,30.025,35.025
4607,2,spanish,ciD7zWfZqsg,6.566666666666666,11.566666666666666
4608,3,spanish,Dh1WpVqMTgg,10.266666666666667,15.266666666666667
4609,6,spanish,2a1EuE0TW-o,25.641666666666666,30.641666666666666
4610,8,spanish,oyYZymOzZbQ,35.75833333333333,40.75833333333333
4611,5,spanish,Vx1vLkdMjFw,20.233333333333334,25.233333333333334
4612,4,spanish,plpM_wxmka4,15.158333333333333,20.15833333333333
4613,2,spanish,gSeVWkwvWWk,5.491666666666667,10.491666666666667
4614,8,spanish,jk0Uz_3l0R8,35.56666666666666,40.56666666666666
4615,2,spanish,5YQ8KUwtlpI,5.1,10.1
4616,1,spanish,aWGomzc0GfE,0.6750000000000007,5.675000000000001
4617,5,spanish,v9X3KNtgGbE,20.6,25.6
4618,4,spanish,TgDPsrBOcW0,16.15,21.15
4619,1,spanish,sxjxxfL4q4s,2.091666666666667,7.091666666666667
4620,4,spanish,R-AH1l0UvqY,15.908333333333333,20.90833333333333
4621,4,spanish,R_cqn2IAcJw,16.625,21.625
4622,3,spanish,aBmIyaID36g,10.458333333333334,15.458333333333334
4623,8,spanish,MG6Ofe-kh70,35.766666666666666,40.766666666666666
4624,1,spanish,mfNQEkAeh4s,1.4583333333333321,6.458333333333332
4625,1,spanish,bFSOMoarorQ,0.5333333333333332,5.533333333333333
4626,5,spanish,VHIDWIjkkj4,20.708333333333336,25.708333333333336
4627,3,spanish,0g0gm9t5lMQ,12.25,17.25
4628,5,spanish,18RlOzv2_Jo,21.825,26.825
4629,3,spanish,PpeZuGK6fB0,12.458333333333334,17.458333333333336
4630,5,spanish,jM-3dyOPjyg,20.308333333333334,25.308333333333334
4631,3,spanish,-vdtEfKLJKQ,10.016666666666667,15.016666666666667
4632,3,spanish,4URTGXzlDBg,11.425,16.425
4633,7,spanish,p0RU8xJHjsk,31.516666666666666,36.516666666666666
4634,1,spanish,cGndVMy15Ts,0.3249999999999993,5.324999999999999
4635,4,spanish,e-3Jk0JypIQ,16.141666666666666,21.141666666666666
4636,4,spanish,ZyNUFYFz7Ak,15.075,20.075
4637,1,spanish,vsgzKT-FItg,1.716666666666665,6.716666666666665
4638,7,spanish,gvZ1RdilN2E,31.4,36.4
4639,3,spanish,BaIBPzSdD3Y,10.3,15.3
4640,3,spanish,KELWKJ3VFDE,11.891666666666666,16.891666666666666
4641,4,spanish,lMYvc6W167I,16.816666666666666,21.816666666666666
4642,4,spanish,ZKTJhBtImnA,15.241666666666667,20.241666666666667
4643,6,spanish,J4VhzSWwdMM,25.558333333333334,30.558333333333334
4644,2,spanish,QepmqIj4F4k,6.083333333333332,11.083333333333332
4645,1,spanish,pEI8vhcKYdI,0.31666666666666643,5.316666666666666
4646,6,spanish,RkL5kOBafUk,25.383333333333333,30.383333333333333
4647,2,spanish,DYTAXNSoopM,5.991666666666667,10.991666666666667
4648,1,spanish,l-I8Q-Fsdvc,0.7166666666666668,5.716666666666667
4649,8,spanish,jYoRbnqQpEE,35.2,40.2
