chunk,lang,video_id,start,end
4,english,vpl-ozbeOFA,15.441666666666666,20.441666666666666
4,english,b1zJ1O30CbE,16.75,21.75
5,english,DyDNZxVhzsM,20.15,25.15
9,english,YCnfBN6Xudg,41.95,46.95
2,english,UduS_eFRIDs,5.725,10.725
6,english,QSaYdJBA_ww,25.475,30.475
1,english,l_51NIzo1gI,0.6500000000000004,5.65
2,english,q2rrJXuPE-k,5.291666666666666,10.291666666666666
1,english,RbGDMz_XivI,1.1916666666666664,6.191666666666666
5,english,ued3kDYNguA,21.25,26.25
6,english,R0YYInG7f3g,26.308333333333334,31.308333333333334
5,english,NPk5h-Vv7c4,21.275,26.275
4,english,Nh8UGP1pzMs,15.5,20.5
3,english,-eq112TE2pU,11.283333333333335,16.283333333333335
2,english,4n0QF8lPiE0,5.2666666666666675,10.266666666666667
4,english,w8Vbt47146s,15.258333333333333,20.258333333333333
7,english,SglNTDgMTAc,31.216666666666665,36.21666666666667
7,english,UTj7g8BqkJk,32.35,37.35
6,english,c-ExKn9_oiQ,27.483333333333334,32.483333333333334
3,english,ERDesEMn8Cg,10.65,15.65
1,english,ACAgtkYL7gg,0.27500000000000036,5.275
1,english,l4dCByK0TN4,2.491666666666667,7.491666666666667
4,english,GDdYJCbEDVM,15.75,20.75
3,english,fjdD_gz1V2g,10.791666666666666,15.791666666666666
7,english,tKG69oHm0UA,31.65,36.65
5,english,eA5qK1_5gyc,20.933333333333334,25.933333333333334
6,english,UtVcG1RpttQ,25.058333333333334,30.058333333333334
3,english,QCXOhKJHOEM,10.091666666666665,15.091666666666665
6,english,54h5JvYnmB0,26.891666666666666,31.891666666666666
8,english,vx-SfdTSGpo,36.11666666666667,41.11666666666667
1,english,P_MxdAX_wuY,2.4750000000000014,7.475000000000001
4,english,7JEBWDLaO-o,16.316666666666666,21.316666666666666
2,english,e2LljLz_-DY,5.883333333333333,10.883333333333333
5,english,P8Jhv_ffUPE,22.241666666666667,27.241666666666667
5,english,ay9pcaX6NiE,20.933333333333334,25.933333333333334
6,english,USjQGjnJx3E,26.858333333333334,31.858333333333334
6,english,tTuSm7-oii4,27.016666666666666,32.016666666666666
1,english,rA21fR7Z-Xg,1.0083333333333329,6.008333333333333
1,english,i6_KCQ4C2Lw,0.5999999999999996,5.6
2,english,_QABaB5UPoU,5.583333333333334,10.583333333333334
1,english,jMNHf4U6EvU,2.125,7.125
1,english,JR-J_4d2_0A,0.9749999999999996,5.975
2,english,ToaFpcJ0mXA,6.966666666666665,11.966666666666665
4,english,pNI1LTqw0tM,16.608333333333334,21.608333333333334
7,english,H3FmdcvnDeM,31.05,36.05
7,english,evJoBCV359E,31.558333333333334,36.55833333333334
4,english,gk8xwOSfqc8,15.5,20.5
6,english,Lv2rlMzgAlA,26.708333333333332,31.708333333333332
10,english,l-zdDoNCVfQ,47.375,52.375
2,english,k6AvTZiJhHg,5.991666666666667,10.991666666666667
4,english,QF6jdX4oYVE,17.475,22.475
2,english,MfbZgn8b2AY,5.308333333333334,10.308333333333334
1,english,LFxycQ08Le4,0.38333333333333286,5.383333333333333
4,english,R_kF6NJzYTk,16.191666666666666,21.191666666666666
3,english,rYopFrDd5n4,10.2,15.2
3,english,bamiN9jETBc,12.266666666666666,17.266666666666666
5,english,0gKldQ9nAzw,20.983333333333334,25.983333333333334
1,english,kMTBXLvqyx8,0.375,5.375
1,english,EtC4O1DpeXQ,0.33333333333333215,5.333333333333332
2,english,P5QDW1lk0Tw,5.691666666666666,10.691666666666666
3,english,-4GFobGxddQ,10.95,15.95
8,english,7sHpW_urPlA,35.24166666666667,40.24166666666667
1,english,cXkTSL0IsC0,2.0,7.0
3,english,iW1V1qGM4lc,11.408333333333335,16.408333333333335
2,english,DiAhFhl1ySk,5.316666666666666,10.316666666666666
3,english,Wti3BGNd2as,11.133333333333333,16.133333333333333
2,english,mhdo7U_Knhc,6.508333333333333,11.508333333333333
5,english,0v_yOvS7kDc,20.491666666666667,25.491666666666667
3,english,psxxAdSbTIA,11.783333333333335,16.783333333333335
6,english,F_iftomnpEs,26.183333333333334,31.183333333333334
3,english,vK57ek-yk5c,10.475,15.475
2,english,IdNWnP3_xH0,6.283333333333335,11.283333333333335
4,english,BYjPwxoqdjU,16.28333333333333,21.28333333333333
3,english,oNHn3TUwXkQ,10.233333333333333,15.233333333333333
7,english,2lzcs9h4YJc,30.833333333333332,35.83333333333333
1,english,KFTb3wChwxA,1.1499999999999986,6.149999999999999
1,english,SY16S15Gsfc,1.716666666666665,6.716666666666665
3,english,F7iZPdm0RPo,12.483333333333333,17.483333333333334
7,english,p8b6mpMNLVQ,32.016666666666666,37.016666666666666
4,english,1ZOj1Hi0KYE,15.391666666666666,20.391666666666666
5,english,swQHGARWams,21.183333333333334,26.183333333333334
1,english,xZOCi9A7mTs,0.47499999999999964,5.475
2,english,Lj1Mpts4mj4,6.683333333333334,11.683333333333334
3,english,G1Lxvkf4T9Y,10.391666666666667,15.391666666666667
5,english,KHRpW34tMOk,21.65833333333333,26.65833333333333
5,english,NFy3FCWVHtc,22.325,27.325
3,english,EFcZz3L6afA,10.583333333333334,15.583333333333334
5,english,_H7UTcvMqCQ,21.808333333333334,26.808333333333334
3,english,7KJ7RxFd-80,11.375,16.375
9,english,q1vvKezvR0o,41.58333333333333,46.58333333333333
2,english,UQm5VkuUK-s,5.133333333333333,10.133333333333333
1,english,xm0to_ukFos,0.3583333333333325,5.3583333333333325
6,english,GJ_xenJ98kY,25.958333333333332,30.958333333333332
11,english,FWAI1JdIj7I,50.68333333333334,55.68333333333334
5,english,BOKVowJWtV8,22.016666666666666,27.016666666666666
11,english,RA7uHa-Hlq8,51.59166666666667,56.59166666666667
7,english,c7yFG__Zru0,30.108333333333334,35.108333333333334
4,english,rqYkmCQmQXs,15.3,20.3
4,english,ljZFNy_Ff_A,15.025,20.025
10,english,s6QKLCNiBzA,46.09166666666667,51.09166666666667
3,english,eJvxDKIPgms,10.141666666666667,15.141666666666667
6,english,isqxTJGft14,27.441666666666666,32.44166666666666
3,english,dA9uTBm_FyY,10.108333333333333,15.108333333333333
3,english,-aEsuxJgzVM,10.658333333333333,15.658333333333333
2,english,TDhdx2wbyLY,6.291666666666666,11.291666666666666
4,english,A9gwqp-dB6M,17.15,22.15
4,english,3ItLE--ZyH0,16.366666666666667,21.366666666666667
7,english,kP1j2VmDY7w,30.683333333333334,35.68333333333334
4,english,J2aOZIddcw0,16.975,21.975
2,english,GT7sYIaSDO4,6.341666666666667,11.341666666666667
2,english,kRQCiw2slfc,5.783333333333335,10.783333333333335
8,english,G1-s1sxPnk4,35.8,40.8
4,english,64DUWAFw6uM,16.916666666666664,21.916666666666664
7,english,3dauBzsvMgM,32.175,37.175
2,english,2WLT2mXBJXY,5.975,10.975
6,english,rgNIMTRlrbE,26.783333333333335,31.783333333333335
3,english,6cmkTc7ZnhM,11.649999999999999,16.65
8,english,CdR5rLV344M,36.94166666666666,41.94166666666666
5,english,zj3UYhSsrwU,22.258333333333333,27.258333333333333
2,english,RWtZp0WR_qU,7.033333333333335,12.033333333333335
3,english,uF_-Mvp-aHo,11.108333333333333,16.108333333333334
4,english,Yi9atecp1QQ,17.28333333333333,22.28333333333333
1,english,eWlQXiNw9Wc,0.4666666666666668,5.466666666666667
4,english,1IH0nYSRsi8,16.708333333333336,21.708333333333336
1,english,OZsQtmF6fY4,1.708333333333334,6.708333333333334
2,english,isqxTJGft14,7.441666666666666,12.441666666666666
1,english,8zCF43AcVUw,0.625,5.625
3,english,7D046Y-LvtA,12.475,17.475
4,english,2Tg5Bnlh8-I,16.05,21.05
2,english,6F33DHH4aU8,6.25,11.25
3,english,y8Hb_Q9McXg,11.683333333333334,16.683333333333334
1,english,gcxsJkNc9Sw,2.0999999999999996,7.1
6,english,CAWZbgFwuY8,25.95,30.95
2,english,NLfC0ahn9z0,5.1083333333333325,10.108333333333333
3,english,a_LFyZQJY3I,10.149999999999999,15.149999999999999
6,english,mcOraP3CKJo,25.391666666666666,30.391666666666666
4,english,eJvxDKIPgms,15.141666666666667,20.141666666666666
3,english,tSp69qD5wJk,10.258333333333333,15.258333333333333
2,english,w8Vbt47146s,5.258333333333333,10.258333333333333
2,english,lnB8sg2ruJQ,6.050000000000001,11.05
2,english,XWnjPXAVbGg,5.916666666666666,10.916666666666666
7,english,eW1yoVAEKVg,30.075,35.075
6,english,qypJBGc1LuY,25.758333333333333,30.758333333333333
6,english,gSfTTZ4_qUc,27.125,32.125
1,english,UkWm7PffNIo,1.1166666666666671,6.116666666666667
4,english,b0W_97RsHcA,16.958333333333336,21.958333333333336
1,english,H6eO8Z-YAE0,1.625,6.625
3,english,aKZC7LqT1rM,12.491666666666667,17.491666666666667
4,english,2wwyioEBUyk,15.391666666666666,20.391666666666666
5,english,tCgJ2gdi81A,20.1,25.1
4,english,7w1eLlEadTw,15.466666666666665,20.466666666666665
2,english,4kNCVuxwFSM,5.574999999999999,10.575
4,english,-qagpwPP-VU,15.983333333333333,20.983333333333334
2,english,XD5CMAC0gno,5.7333333333333325,10.733333333333333
1,english,V-85JbtTzf0,1.533333333333335,6.533333333333335
3,english,BOKVowJWtV8,12.016666666666667,17.016666666666666
6,english,7kt-UpdT0kE,27.375,32.375
1,english,71RpoGqpvgM,1.7166666666666668,6.716666666666667
5,english,oEw05hJePYs,21.833333333333332,26.833333333333332
3,english,K7FH2UErGBE,10.5,15.5
11,english,htfevr4H80Q,52.38333333333333,57.38333333333333
2,english,YJ33MEHRcpI,5.9,10.9
6,english,ewiGIRSfuc8,26.625,31.625
1,english,QBuZDN1n5Uw,0.21666666666666679,5.216666666666667
2,english,CiNg-I3JVTc,5.583333333333332,10.583333333333332
4,english,1a5dWivyIcQ,16.075,21.075
2,english,LJRhGUtApy0,5.525,10.525
3,english,swQHGARWams,11.183333333333334,16.183333333333334
8,english,N9CBehAyrXQ,35.36666666666667,40.36666666666667
11,english,N7Jg_KdGZTs,50.016666666666666,55.016666666666666
4,english,_VuW5o9Zo9w,15.008333333333333,20.008333333333333
2,english,45GAOZK1mBg,5.024999999999999,10.024999999999999
4,english,xLebaQgXMfA,16.558333333333334,21.558333333333334
5,english,VsSYLf3Oyrw,20.65833333333333,25.65833333333333
3,english,fQlcJ_Zqoow,11.366666666666667,16.366666666666667
2,english,K0pHyYdD7LQ,6.125,11.125
2,english,qAlYcnawin4,5.908333333333333,10.908333333333333
1,english,irFYmpVRgu8,0.3000000000000007,5.300000000000001
1,english,7aTyrIAu3to,1.5666666666666664,6.566666666666666
6,english,LLpXeOqyDm8,26.05,31.05
2,english,NGGBEo37I6A,6.333333333333334,11.333333333333334
3,english,2GkhI6GeD9Q,10.733333333333333,15.733333333333333
1,english,lQPe5Tv_u9I,1.1750000000000007,6.175000000000001
1,english,kKOag_OK9G4,1.458333333333334,6.458333333333334
2,english,suxPgQ24hjs,5.550000000000001,10.55
1,english,nwCS0EeXcxU,1.9916666666666671,6.991666666666667
3,english,G1-s1sxPnk4,10.8,15.8
8,english,pG6zMbJwRUc,35.45,40.45
2,english,62uR830_v64,6.6,11.6
7,english,prOFnIoG2hY,30.383333333333333,35.38333333333333
4,english,vkP5OziWrVk,16.775,21.775
4,english,zRtjhCUcR-8,16.366666666666667,21.366666666666667
4,english,AcFrn5P6uPs,15.608333333333333,20.608333333333334
2,english,LWu-QOZ7U8Y,6.800000000000001,11.8
3,english,Edr6_-L3bi4,11.866666666666667,16.866666666666667
1,english,HMFj1QWWzRs,0.9499999999999993,5.949999999999999
2,english,R21IyyHWpN8,7.074999999999999,12.075
2,english,FR5twxnyTRA,5.308333333333334,10.308333333333334
1,english,uF_-Mvp-aHo,1.1083333333333325,6.1083333333333325
1,english,g_naHU9VFa8,0.6333333333333329,5.633333333333333
3,english,b0W_97RsHcA,11.958333333333334,16.958333333333336
2,english,dV5fs_51cp0,5.199999999999999,10.2
2,english,VWLGHbqFH1U,5.824999999999999,10.825
5,english,_OtShuI2Udk,20.916666666666664,25.916666666666664
3,english,3dauBzsvMgM,12.175,17.175
8,english,Z6X_YFzt-pI,35.75,40.75
1,english,hcwz_4ySqqE,1.4250000000000007,6.425000000000001
8,english,9l5mjADPlVw,37.15833333333333,42.15833333333333
4,english,z29IJkhcnew,17.008333333333333,22.008333333333333
1,english,LLpXeOqyDm8,1.0500000000000007,6.050000000000001
3,english,_PO9DdRXXrw,10.524999999999999,15.524999999999999
3,english,hbKWFEhlc_4,11.716666666666665,16.716666666666665
5,english,kwTF_1YcZzA,21.0,26.0
5,english,TCvQN2-Rf-o,22.041666666666668,27.041666666666668
9,english,-eq112TE2pU,41.28333333333333,46.28333333333333
5,english,XdodwS3rYhs,20.883333333333333,25.883333333333333
1,english,VhZLAhtUuBg,1.125,6.125
3,english,5YVK50HpEAI,11.600000000000001,16.6
3,english,OgMfBRigITs,11.55,16.55
1,english,AxLuevvM_kQ,2.216666666666667,7.216666666666667
3,english,qR1cxU29F2o,12.183333333333334,17.183333333333334
3,english,IoJ1sbZ_IZc,11.658333333333335,16.658333333333335
2,english,a_LFyZQJY3I,5.149999999999999,10.149999999999999
3,english,fszqoCs5LM8,10.15,15.15
2,english,7tZTe2piPuI,6.591666666666667,11.591666666666667
4,english,rri7qyp4iBA,15.241666666666667,20.241666666666667
1,english,xiec_aAR4ro,1.1333333333333329,6.133333333333333
5,english,IL7oiDTA9YQ,22.325,27.325
4,english,Si7DovGBDuQ,16.541666666666664,21.541666666666664
4,english,025MLkCEW7A,16.575,21.575
2,english,GRNnKsi6wz4,5.858333333333334,10.858333333333334
4,english,RItzqCr0DFE,16.35,21.35
5,english,fDq3yJ7oFBo,20.133333333333333,25.133333333333333
5,english,xqJcseb1Fa0,21.391666666666666,26.391666666666666
1,english,atlsTsUq8-A,0.875,5.875
1,english,DdrvvH4qT7s,2.291666666666666,7.291666666666666
3,english,Y6Ba-rpCI-c,11.600000000000001,16.6
1,english,ikgfDJ5yhWM,1.25,6.25
5,english,ZQ49eTbuCo4,21.45,26.45
4,english,0E05jQYpdpE,17.133333333333333,22.133333333333333
5,english,hEs7jejd3hQ,20.78333333333333,25.78333333333333
10,english,VSqe0_MHcCA,47.38333333333333,52.38333333333333
4,english,v1AjGWYD310,15.508333333333333,20.508333333333333
5,english,MjkgaCOIq9A,21.066666666666666,26.066666666666666
4,english,1UF8ocdwC2k,15.083333333333334,20.083333333333336
2,english,aRT4ulrJwSg,6.583333333333332,11.583333333333332
7,english,u4scTxo5rcw,31.916666666666668,36.91666666666667
2,english,CPJ9iv04DA4,5.916666666666666,10.916666666666666
3,english,Ys5q6w985ug,11.266666666666667,16.266666666666666
4,english,bqibPKslEwA,15.075,20.075
4,english,wv7dnv1ODVY,16.15,21.15
2,english,hbKWFEhlc_4,6.716666666666665,11.716666666666665
6,english,tJe0iVV4M9M,26.883333333333333,31.883333333333333
4,english,pRgF9mRIcck,17.016666666666666,22.016666666666666
4,english,ykOnE6zlpIY,16.166666666666668,21.166666666666668
2,english,fLjrkZ-eZqE,5.558333333333334,10.558333333333334
4,english,-TNLeshF9CI,15.575,20.575
2,english,VfrcGuZxERU,6.016666666666666,11.016666666666666
4,english,qUYAJafmHAQ,16.383333333333333,21.383333333333333
8,english,SAOV2vDEJbk,36.93333333333334,41.93333333333334
1,english,CIiKge713So,0.8166666666666664,5.816666666666666
1,english,zYMx-MHhba4,0.19166666666666643,5.191666666666666
1,english,lz4JPSi-s2M,1.8999999999999986,6.899999999999999
4,english,FAJHGtx4Q2o,16.6,21.6
9,english,SglNTDgMTAc,41.21666666666667,46.21666666666667
8,english,m_zMF9RbGR4,35.1,40.1
4,english,PeL9i2iMO9A,16.033333333333335,21.033333333333335
2,english,7aTyrIAu3to,6.566666666666666,11.566666666666666
1,english,zd5OFE8wsrc,1.375,6.375
3,english,3TqSSu8eA6c,11.283333333333335,16.283333333333335
3,english,82Y6Y7jM9cY,10.016666666666666,15.016666666666666
5,english,UWKDWwLG3gc,22.09166666666667,27.09166666666667
5,english,0xSqln2-AxU,20.266666666666666,25.266666666666666
4,english,ififkmCqdeI,17.383333333333333,22.383333333333333
4,english,qfnceI0H-yc,16.15,21.15
5,english,SrRTAgk1n_0,20.725,25.725
3,english,p2AI5DAvXPs,11.333333333333332,16.333333333333332
3,english,aEHExnD44WY,11.958333333333334,16.958333333333336
4,english,ZCMEvYyaBh8,16.15833333333333,21.15833333333333
1,english,2xAeV3-XofQ,0.8249999999999993,5.824999999999999
3,english,nfFFQCYwnus,10.591666666666667,15.591666666666667
4,english,-kwFw-UrX6E,16.916666666666668,21.916666666666668
2,english,bgM8XM7erb0,6.841666666666667,11.841666666666667
11,english,ejPPF8MKth4,52.44166666666666,57.44166666666666
2,english,Ixl0BuIkhSw,7.2333333333333325,12.233333333333333
4,english,IUk5iHkIXjA,16.625,21.625
1,english,AMBHd6HE43s,2.008333333333333,7.008333333333333
7,english,zdA6PVh_NqE,32.46666666666667,37.46666666666667
6,english,Dp00dWn4wV0,26.683333333333334,31.683333333333334
6,english,iFVJqSM58I4,26.366666666666667,31.366666666666667
5,english,AQypugo30rA,20.96666666666667,25.96666666666667
1,english,Opet0-ROGp4,0.9166666666666661,5.916666666666666
4,english,4FAkkNlZuak,16.191666666666666,21.191666666666666
4,english,im5fwtLs6ig,16.21666666666667,21.21666666666667
3,english,_Ostwkd-6Mg,10.283333333333333,15.283333333333333
3,english,6jOdYMJ4l-s,10.583333333333334,15.583333333333334
5,english,16T0lvYHtkE,21.358333333333334,26.358333333333334
1,english,TDp_j2ogn9I,0.7749999999999986,5.774999999999999
1,english,4lYuqtA-iwU,1.2249999999999996,6.225
2,english,OvX7muVP9c8,5.408333333333333,10.408333333333333
2,english,iXw_AjlCfV4,7.483333333333334,12.483333333333334
4,english,ikgfDJ5yhWM,16.25,21.25
2,english,zm-HsdHUmx8,5.7666666666666675,10.766666666666667
3,english,088nyEBL01c,10.258333333333333,15.258333333333333
1,english,NPk5h-Vv7c4,1.2749999999999986,6.274999999999999
1,english,2S6KM_C8EK4,0.716666666666665,5.716666666666665
6,english,zp-d9GQOLP0,27.275,32.275
1,english,1cuBi3iRH8Q,0.625,5.625
5,english,9GmXJGyKSL4,20.2,25.2
2,english,4iwBNMH1Ni0,5.808333333333334,10.808333333333334
5,english,Ssy3FwtDlys,21.5,26.5
1,english,bqibPKslEwA,0.07499999999999929,5.074999999999999
2,english,9Tta-rG18Qs,7.15,12.15
2,english,KvJWrHyxC7E,7.225000000000001,12.225000000000001
5,english,VmaCsr4DBKU,21.683333333333334,26.683333333333334
5,english,71RpoGqpvgM,21.71666666666667,26.71666666666667
5,english,2ITEEen8W4M,20.725,25.725
7,english,xeBaHPzrq_o,31.825,36.825
7,english,WrqGuK26LFg,31.825,36.825
11,english,8adSYBMKHgA,51.425,56.425
9,english,tKG69oHm0UA,41.65,46.65
4,english,aEHExnD44WY,16.958333333333336,21.958333333333336
7,english,jkCPIK8kb5o,31.825,36.825
2,english,_lu6P2sxKr0,5.883333333333333,10.883333333333333
2,english,YCnfBN6Xudg,6.949999999999999,11.95
8,english,M9PiTL3w7Ko,37.13333333333333,42.13333333333333
6,english,dO2UCNxZXWo,26.333333333333332,31.333333333333332
11,english,q1vvKezvR0o,51.58333333333333,56.58333333333333
4,english,9faXy8pQXSA,15.225,20.225
4,english,isqxTJGft14,17.441666666666666,22.441666666666666
2,english,kiK-Zl_0d00,6.083333333333332,11.083333333333332
9,english,dO2UCNxZXWo,41.33333333333333,46.33333333333333
1,english,Q7iiV-J0DSo,2.208333333333332,7.208333333333332
10,english,MjkgaCOIq9A,46.06666666666666,51.06666666666666
6,english,fyIT5sPqGos,25.275,30.275
6,english,mw9PX7G3gxo,25.416666666666668,30.416666666666668
6,english,iEB5raTbDXc,26.725,31.725
5,english,lies_kknzFk,21.808333333333334,26.808333333333334
2,english,y30RLzsXXFw,6.741666666666667,11.741666666666667
5,english,rA21fR7Z-Xg,21.008333333333333,26.008333333333333
6,english,436O0XnT3yQ,25.4,30.4
1,english,6BN3vCa2U_A,0.125,5.125
4,english,xCnFRavbVLc,15.308333333333334,20.308333333333334
2,english,R5bjPwx6aGQ,6.583333333333332,11.583333333333332
5,english,-xF8MY0kTTM,21.333333333333336,26.333333333333336
7,english,smU_VMT7FFI,31.183333333333334,36.18333333333334
1,english,mgGd2YAAWjk,0.05000000000000071,5.050000000000001
5,english,UTj7g8BqkJk,22.35,27.35
6,english,VCYzGSiJ8lY,25.266666666666666,30.266666666666666
2,english,ZVPmPAK9vnk,5.166666666666666,10.166666666666666
3,english,_q-aNfSRkuY,11.633333333333333,16.633333333333333
6,english,UJWrp2-4TGg,26.5,31.5
4,english,tbmb1TCZRis,15.483333333333333,20.483333333333334
4,english,bgd7lLsK8Og,16.1,21.1
3,english,ZcLhESBgLfo,11.358333333333333,16.358333333333334
9,english,yixS-A28up4,41.80833333333334,46.80833333333334
10,english,SpXWWNkaU8U,47.31666666666666,52.31666666666666
3,english,VhZLAhtUuBg,11.125,16.125
7,english,P3XL727To54,31.166666666666668,36.16666666666667
3,english,SsVm6xpowyg,10.783333333333335,15.783333333333335
3,english,wyn92Lq5bks,10.758333333333333,15.758333333333333
2,english,8QrtkCkBuak,7.1083333333333325,12.108333333333333
7,english,7kt-UpdT0kE,32.375,37.375
2,english,WwWqnkUv-aA,7.283333333333333,12.283333333333333
8,english,nwCS0EeXcxU,36.99166666666667,41.99166666666667
8,english,SYzvDGHxt7k,37.44166666666666,42.44166666666666
7,english,H6ctGF9vuaw,32.2,37.2
6,english,7KJ7RxFd-80,26.375,31.375
10,english,6hMDVxQV838,45.91666666666667,50.91666666666667
5,english,ififkmCqdeI,22.383333333333333,27.383333333333333
5,english,inB6ay-rEFE,21.808333333333334,26.808333333333334
4,english,GpZncXa2eqo,15.575,20.575
5,english,aRT4ulrJwSg,21.583333333333332,26.583333333333332
2,english,HSI81BU1ceI,5.758333333333333,10.758333333333333
4,english,mHWoeeYcJuc,17.183333333333334,22.183333333333334
3,english,8QrtkCkBuak,12.108333333333333,17.108333333333334
5,english,6BN3vCa2U_A,20.125,25.125
2,english,pRgF9mRIcck,7.0166666666666675,12.016666666666667
4,english,OcYBgpQbjXA,16.083333333333336,21.083333333333336
5,english,AEAyzI9GkXc,20.175,25.175
4,english,KHRpW34tMOk,16.65833333333333,21.65833333333333
8,english,SCBHIrRZlAY,35.15833333333333,40.15833333333333
3,english,NBuA6YIQHCs,10.25,15.25
4,english,kKOag_OK9G4,16.458333333333336,21.458333333333336
1,english,KHNtDVjzL5A,2.4833333333333325,7.4833333333333325
6,english,jTbOBWhafdI,25.325,30.325
1,english,-OkLfs0-h5Q,1.0666666666666664,6.066666666666666
1,english,F7XhXojzZNg,0.5,5.5
2,english,tCgJ2gdi81A,5.100000000000001,10.100000000000001
1,english,ZI7TEmADV5s,0.5,5.5
2,english,3dXLt-OpPHw,5.199999999999999,10.2
4,english,9sfCOuqQthM,16.516666666666666,21.516666666666666
2,english,5Ldxi2P6-AI,6.350000000000001,11.350000000000001
1,english,Fg63yd-xdAY,0.041666666666666075,5.041666666666666
2,english,hxVJPh6-vDk,6.733333333333334,11.733333333333334
1,english,19iE70jqVPE,1.0916666666666668,6.091666666666667
1,english,7xyGBUy5bHE,1.0749999999999993,6.074999999999999
8,english,dk1qsEotY9w,35.00833333333333,40.00833333333333
3,english,5bw2vboiVAk,10.575,15.575
10,english,8adSYBMKHgA,46.425,51.425
9,english,lJx753KxYZE,40.44166666666666,45.44166666666666
2,english,2ITEEen8W4M,5.725000000000001,10.725000000000001
2,english,9pqjZ4urHgs,5.108333333333334,10.108333333333334
6,english,00r__o4vfIw,26.041666666666668,31.041666666666668
3,english,8Hi3SxqYA1A,11.458333333333334,16.458333333333336
3,english,ZI7TEmADV5s,10.5,15.5
2,english,k6rJiCmkDEc,7.408333333333335,12.408333333333335
1,english,CYChpThWdus,1.1999999999999993,6.199999999999999
5,english,fTYGMIlT8vs,22.383333333333333,27.383333333333333
3,english,6bIQLPTR7BM,11.166666666666666,16.166666666666664
6,english,_jj49Ai8_6w,25.366666666666667,30.366666666666667
10,english,NCSEJQQboRk,46.875,51.875
2,english,pvWNPA12b_0,5.008333333333333,10.008333333333333
4,english,8jtzfAF_mHA,15.608333333333333,20.608333333333334
3,english,kSMnZ3CDOMw,10.175,15.175
5,english,7QsfrL0DmCA,21.641666666666666,26.641666666666666
8,english,pj6MXxubyms,36.28333333333333,41.28333333333333
2,english,mBKEwbyYxas,6.783333333333333,11.783333333333333
4,english,i43AKh-9SKY,16.525,21.525
2,english,2MOS1V6lUSM,7.141666666666666,12.141666666666666
6,english,RLMJmJ_IdnQ,25.016666666666666,30.016666666666666
2,english,rOax50EDIZQ,6.508333333333333,11.508333333333333
2,english,VWLGHbqFH1U,5.824999999999999,10.825
3,english,7fJjzyvecQI,12.075,17.075
8,english,7sYgfye4kJc,36.05833333333334,41.05833333333334
6,english,c9bre5LJ72g,26.683333333333334,31.683333333333334
4,english,c7yFG__Zru0,15.108333333333334,20.108333333333334
4,english,5iQdOwG-Gow,16.75,21.75
3,english,zd8Rkq2hTO8,11.158333333333335,16.158333333333335
2,english,zQMf_L8yNco,5.824999999999999,10.825
5,english,QxBs_zrBz14,20.216666666666665,25.216666666666665
5,english,5kCgsIWj3fU,20.291666666666664,25.291666666666664
3,english,g_ukksrY_Y0,11.133333333333333,16.133333333333333
5,english,4k6408EOqOE,21.733333333333334,26.733333333333334
3,english,WKaY0VULkLw,10.3,15.3
6,english,vikWP1-Qx8Q,25.883333333333333,30.883333333333333
1,english,_poDLdDAKQM,0.09999999999999964,5.1
2,english,4CQtfkNu-XQ,5.275,10.275
5,english,Q8AZ16uBhr8,21.233333333333334,26.233333333333334
1,english,W3uzH1pfujc,1.4833333333333325,6.4833333333333325
6,english,kRQCiw2slfc,25.783333333333335,30.783333333333335
5,english,ejPPF8MKth4,22.441666666666666,27.441666666666666
8,english,5UaALzD6r6c,36.66666666666667,41.66666666666667
5,english,AnRQNo1ElQM,20.875,25.875
9,english,umbfqG51h8Q,40.8,45.8
5,english,zcAfxcVwf0g,22.158333333333335,27.158333333333335
4,english,AITpHkyh7eM,16.15833333333333,21.15833333333333
4,english,RbGDMz_XivI,16.191666666666666,21.191666666666666
10,english,A0AuBJVxVfo,46.266666666666666,51.266666666666666
1,english,oJ2ldymeytE,2.333333333333332,7.333333333333332
8,english,4kNCVuxwFSM,35.575,40.575
2,english,kmDItx-v6Fs,5.808333333333334,10.808333333333334
2,english,HrceWGcJ9-Q,6.0,11.0
1,english,0iICH45NUfU,2.241666666666667,7.241666666666667
4,english,LQkJJ_VyDxo,15.208333333333334,20.208333333333336
8,english,Px4JjXDHab4,36.1,41.1
5,english,Ct7T6JfHu5c,21.35,26.35
3,english,Uc6oL4EXuuk,10.183333333333334,15.183333333333334
9,english,t2QaH5Mcmlc,41.55,46.55
2,english,oszKRa-0l8I,5.399999999999999,10.399999999999999
6,english,aFkzB6FGo2o,26.75,31.75
6,english,GRNnKsi6wz4,25.858333333333334,30.858333333333334
1,english,5zBvptjLHgc,0.8999999999999986,5.899999999999999
2,english,KbudRrrg_XQ,6.016666666666666,11.016666666666666
4,english,Tna3DgjuYww,15.658333333333333,20.65833333333333
1,english,v1AjGWYD310,0.5083333333333329,5.508333333333333
4,english,TSE_jH4TVBs,17.333333333333332,22.333333333333332
3,english,6ZdngUATbaA,11.375,16.375
3,english,CuM18s-n2Tg,11.666666666666668,16.666666666666668
1,english,b2sjCyAsFbM,1.0749999999999993,6.074999999999999
3,english,ZSAHB-ro3PU,11.391666666666667,16.391666666666666
6,english,T8WsfM-oVH4,25.483333333333334,30.483333333333334
1,english,bzADIAJ3gR4,0.6416666666666675,5.6416666666666675
1,english,yVyNSnWlc1s,1.6416666666666657,6.641666666666666
